asset_id,asset_type,room_id,room_name,category,tier,component_id,component_name,component_kind,state_key,priority,prompt
scanner_array_t2__anomaly_hologram_core__damaged,state_variant,scanner_array_t2,Scanner Array Room,navigation,2,anomaly_hologram_core,Anomaly Hologram Core,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Anomaly Hologram Core' in 'Scanner Array Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
scanner_array_t2__anomaly_hologram_core__depleted,state_variant,scanner_array_t2,Scanner Array Room,navigation,2,anomaly_hologram_core,Anomaly Hologram Core,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Anomaly Hologram Core' in 'Scanner Array Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
scanner_array_t2__anomaly_hologram_core__idle,state_variant,scanner_array_t2,Scanner Array Room,navigation,2,anomaly_hologram_core,Anomaly Hologram Core,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Anomaly Hologram Core' in 'Scanner Array Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
scanner_array_t2__operator_seat__active,state_variant,scanner_array_t2,Scanner Array Room,navigation,2,operator_seat,Operator Seat,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Operator Seat' in 'Scanner Array Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
scanner_array_t2__operator_seat__cooldown,state_variant,scanner_array_t2,Scanner Array Room,navigation,2,operator_seat,Operator Seat,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Operator Seat' in 'Scanner Array Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
scanner_array_t2__operator_seat__damaged,state_variant,scanner_array_t2,Scanner Array Room,navigation,2,operator_seat,Operator Seat,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Operator Seat' in 'Scanner Array Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
scanner_array_t2__operator_seat__depleted,state_variant,scanner_array_t2,Scanner Array Room,navigation,2,operator_seat,Operator Seat,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Operator Seat' in 'Scanner Array Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
scanner_array_t2__operator_seat__idle,state_variant,scanner_array_t2,Scanner Array Room,navigation,2,operator_seat,Operator Seat,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Operator Seat' in 'Scanner Array Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
scanner_array_t2__sensor_sweep_side_screen__active,state_variant,scanner_array_t2,Scanner Array Room,navigation,2,sensor_sweep_side_screen,Sensor Sweep Side Screen,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Sensor Sweep Side Screen' in 'Scanner Array Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
scanner_array_t2__sensor_sweep_side_screen__cooldown,state_variant,scanner_array_t2,Scanner Array Room,navigation,2,sensor_sweep_side_screen,Sensor Sweep Side Screen,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Sensor Sweep Side Screen' in 'Scanner Array Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
scanner_array_t2__sensor_sweep_side_screen__damaged,state_variant,scanner_array_t2,Scanner Array Room,navigation,2,sensor_sweep_side_screen,Sensor Sweep Side Screen,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Sensor Sweep Side Screen' in 'Scanner Array Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
scanner_array_t2__sensor_sweep_side_screen__depleted,state_variant,scanner_array_t2,Scanner Array Room,navigation,2,sensor_sweep_side_screen,Sensor Sweep Side Screen,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Sensor Sweep Side Screen' in 'Scanner Array Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
scanner_array_t2__sensor_sweep_side_screen__idle,state_variant,scanner_array_t2,Scanner Array Room,navigation,2,sensor_sweep_side_screen,Sensor Sweep Side Screen,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Sensor Sweep Side Screen' in 'Scanner Array Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
scanner_array_t2__room_composite__v1,room_composite,scanner_array_t2,Scanner Array Room,navigation,2,room_composite,Room Composite,composite,base,p0,"Using the attached style reference, compose one 2:1 spacecraft room tile for 'Scanner Array Room' using these components: dual_terminal_stations, dish_connection_ports, anomaly_hologram_core, sensor_sweep_side_screen, operator_seat. Keep module shell rectangular with flat top/bottom for stacking. Include only listed components and consistent accent lighting. No text, no labels, no UI, no rocket exterior. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__compact_reactor_core_sphere__base,component,small_reactor_t1,Small Reactor Core Room,power,1,compact_reactor_core_sphere,Compact Reactor Core Sphere,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Compact Reactor Core Sphere. Category: Small Reactor Core Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__indicator_control_panels_pair__base,component,small_reactor_t1,Small Reactor Core Room,power,1,indicator_control_panels_pair,Indicator Control Panels,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Indicator Control Panels. Category: Small Reactor Core Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__power_output_terminal__base,component,small_reactor_t1,Small Reactor Core Room,power,1,power_output_terminal,Power Output Terminal,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Power Output Terminal. Category: Small Reactor Core Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__reactor_housing_cylinder__base,component,small_reactor_t1,Small Reactor Core Room,power,1,reactor_housing_cylinder,reactor housing cylinder,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: reactor_housing_cylinder. Category: Small Reactor Core Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__wall_conduit_trunk_lines__base,component,small_reactor_t1,Small Reactor Core Room,power,1,wall_conduit_trunk_lines,wall conduit trunk lines,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: wall_conduit_trunk_lines. Category: Small Reactor Core Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__compact_reactor_core_sphere__active,state_variant,small_reactor_t1,Small Reactor Core Room,power,1,compact_reactor_core_sphere,Compact Reactor Core Sphere,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Compact Reactor Core Sphere' in 'Small Reactor Core Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__compact_reactor_core_sphere__cooldown,state_variant,small_reactor_t1,Small Reactor Core Room,power,1,compact_reactor_core_sphere,Compact Reactor Core Sphere,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Compact Reactor Core Sphere' in 'Small Reactor Core Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__compact_reactor_core_sphere__damaged,state_variant,small_reactor_t1,Small Reactor Core Room,power,1,compact_reactor_core_sphere,Compact Reactor Core Sphere,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Compact Reactor Core Sphere' in 'Small Reactor Core Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__compact_reactor_core_sphere__depleted,state_variant,small_reactor_t1,Small Reactor Core Room,power,1,compact_reactor_core_sphere,Compact Reactor Core Sphere,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Compact Reactor Core Sphere' in 'Small Reactor Core Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__compact_reactor_core_sphere__idle,state_variant,small_reactor_t1,Small Reactor Core Room,power,1,compact_reactor_core_sphere,Compact Reactor Core Sphere,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Compact Reactor Core Sphere' in 'Small Reactor Core Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__indicator_control_panels_pair__active,state_variant,small_reactor_t1,Small Reactor Core Room,power,1,indicator_control_panels_pair,Indicator Control Panels,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Indicator Control Panels' in 'Small Reactor Core Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__indicator_control_panels_pair__cooldown,state_variant,small_reactor_t1,Small Reactor Core Room,power,1,indicator_control_panels_pair,Indicator Control Panels,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Indicator Control Panels' in 'Small Reactor Core Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__indicator_control_panels_pair__damaged,state_variant,small_reactor_t1,Small Reactor Core Room,power,1,indicator_control_panels_pair,Indicator Control Panels,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Indicator Control Panels' in 'Small Reactor Core Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__indicator_control_panels_pair__depleted,state_variant,small_reactor_t1,Small Reactor Core Room,power,1,indicator_control_panels_pair,Indicator Control Panels,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Indicator Control Panels' in 'Small Reactor Core Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__indicator_control_panels_pair__idle,state_variant,small_reactor_t1,Small Reactor Core Room,power,1,indicator_control_panels_pair,Indicator Control Panels,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Indicator Control Panels' in 'Small Reactor Core Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__power_output_terminal__active,state_variant,small_reactor_t1,Small Reactor Core Room,power,1,power_output_terminal,Power Output Terminal,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Power Output Terminal' in 'Small Reactor Core Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__power_output_terminal__cooldown,state_variant,small_reactor_t1,Small Reactor Core Room,power,1,power_output_terminal,Power Output Terminal,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Power Output Terminal' in 'Small Reactor Core Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__power_output_terminal__damaged,state_variant,small_reactor_t1,Small Reactor Core Room,power,1,power_output_terminal,Power Output Terminal,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Power Output Terminal' in 'Small Reactor Core Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__power_output_terminal__depleted,state_variant,small_reactor_t1,Small Reactor Core Room,power,1,power_output_terminal,Power Output Terminal,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Power Output Terminal' in 'Small Reactor Core Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__power_output_terminal__idle,state_variant,small_reactor_t1,Small Reactor Core Room,power,1,power_output_terminal,Power Output Terminal,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Power Output Terminal' in 'Small Reactor Core Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_reactor_t1__room_composite__v1,room_composite,small_reactor_t1,Small Reactor Core Room,power,1,room_composite,Room Composite,composite,base,p0,"Using the attached style reference, compose one 2:1 spacecraft room tile for 'Small Reactor Core Room' using these components: reactor_housing_cylinder, wall_conduit_trunk_lines, compact_reactor_core_sphere, indicator_control_panels_pair, power_output_terminal. Keep module shell rectangular with flat top/bottom for stacking. Include only listed components and consistent accent lighting. No text, no labels, no UI, no rocket exterior. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__dual_tank_mounts__base,component,small_tank_t1,Small Fuel Tank Room,fuel,1,dual_tank_mounts,dual tank mounts,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: dual_tank_mounts. Category: Small Fuel Tank Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__floor_fuel_line_routing__base,component,small_tank_t1,Small Fuel Tank Room,fuel,1,floor_fuel_line_routing,floor fuel line routing,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: floor_fuel_line_routing. Category: Small Fuel Tank Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__frosted_fuel_viewport_small__base,component,small_tank_t1,Small Fuel Tank Room,fuel,1,frosted_fuel_viewport_small,Frosted Fuel Viewport,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Frosted Fuel Viewport. Category: Small Fuel Tank Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__fuel_tanks_dual__base,component,small_tank_t1,Small Fuel Tank Room,fuel,1,fuel_tanks_dual,Dual Fuel Tanks,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Dual Fuel Tanks. Category: Small Fuel Tank Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__pressure_gauges_pair__base,component,small_tank_t1,Small Fuel Tank Room,fuel,1,pressure_gauges_pair,Pressure Gauges,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Pressure Gauges. Category: Small Fuel Tank Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__valve_panel__base,component,small_tank_t1,Small Fuel Tank Room,fuel,1,valve_panel,Valve Panel,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Valve Panel. Category: Small Fuel Tank Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__frosted_fuel_viewport_small__active,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,frosted_fuel_viewport_small,Frosted Fuel Viewport,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Frosted Fuel Viewport' in 'Small Fuel Tank Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__frosted_fuel_viewport_small__cooldown,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,frosted_fuel_viewport_small,Frosted Fuel Viewport,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Frosted Fuel Viewport' in 'Small Fuel Tank Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__frosted_fuel_viewport_small__damaged,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,frosted_fuel_viewport_small,Frosted Fuel Viewport,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Frosted Fuel Viewport' in 'Small Fuel Tank Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__frosted_fuel_viewport_small__depleted,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,frosted_fuel_viewport_small,Frosted Fuel Viewport,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Frosted Fuel Viewport' in 'Small Fuel Tank Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__frosted_fuel_viewport_small__idle,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,frosted_fuel_viewport_small,Frosted Fuel Viewport,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Frosted Fuel Viewport' in 'Small Fuel Tank Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__fuel_tanks_dual__active,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,fuel_tanks_dual,Dual Fuel Tanks,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Dual Fuel Tanks' in 'Small Fuel Tank Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__fuel_tanks_dual__cooldown,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,fuel_tanks_dual,Dual Fuel Tanks,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Dual Fuel Tanks' in 'Small Fuel Tank Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__fuel_tanks_dual__damaged,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,fuel_tanks_dual,Dual Fuel Tanks,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Dual Fuel Tanks' in 'Small Fuel Tank Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__fuel_tanks_dual__depleted,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,fuel_tanks_dual,Dual Fuel Tanks,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Dual Fuel Tanks' in 'Small Fuel Tank Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__fuel_tanks_dual__idle,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,fuel_tanks_dual,Dual Fuel Tanks,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Dual Fuel Tanks' in 'Small Fuel Tank Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__pressure_gauges_pair__active,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,pressure_gauges_pair,Pressure Gauges,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Pressure Gauges' in 'Small Fuel Tank Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__pressure_gauges_pair__cooldown,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,pressure_gauges_pair,Pressure Gauges,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Pressure Gauges' in 'Small Fuel Tank Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__pressure_gauges_pair__damaged,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,pressure_gauges_pair,Pressure Gauges,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Pressure Gauges' in 'Small Fuel Tank Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__pressure_gauges_pair__depleted,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,pressure_gauges_pair,Pressure Gauges,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Pressure Gauges' in 'Small Fuel Tank Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
small_tank_t1__pressure_gauges_pair__idle,state_variant,small_tank_t1,Small Fuel Tank Room,fuel,1,pressure_gauges_pair,Pressure Gauges,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Pressure Gauges' in 'Small Fuel Tank Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
